#query	/work/03137/kyclark/pov/fasta/POV_GD.Spr.C.8m.fa	/work/03137/kyclark/pov/fasta/POV_GF.Spr.C.9m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.C.1000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.C.10m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.C.1300m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.C.500m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.I.1000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.I.10m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.I.2000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.I.500m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.O.1000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.O.10m.fa	/work/03137/kyclark/pov/fasta/POV_L.Spr.O.2000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Sum.O.1000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Sum.O.10m.fa	/work/03137/kyclark/pov/fasta/POV_L.Sum.O.2000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Sum.O.500m.fa	/work/03137/kyclark/pov/fasta/POV_L.Win.O.1000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Win.O.10m.fa	/work/03137/kyclark/pov/fasta/POV_L.Win.O.2000m.fa	/work/03137/kyclark/pov/fasta/POV_L.Win.O.500m.fa	/work/03137/kyclark/pov/fasta/POV_M.Fall.C.10m.fa	/work/03137/kyclark/pov/fasta/POV_M.Fall.I.10m.fa	/work/03137/kyclark/pov/fasta/POV_M.Fall.I.42m.fa	/work/03137/kyclark/pov/fasta/POV_M.Fall.O.1000m.fa	/work/03137/kyclark/pov/fasta/POV_M.Fall.O.105m.fa	/work/03137/kyclark/pov/fasta/POV_M.Fall.O.10m.fa	/work/03137/kyclark/pov/fasta/POV_M.Fall.O.4300m.fa	/work/03137/kyclark/pov/fasta/POV_SFC.Spr.C.5m.fa	/work/03137/kyclark/pov/fasta/POV_SFD.Spr.C.5m.fa	/work/03137/kyclark/pov/fasta/POV_SFS.Spr.C.5m.fa	/work/03137/kyclark/pov/fasta/POV_SMS.Spr.C.5m.fa	/work/03137/kyclark/pov/fasta/POV_STC.Spr.C.5m.fa
/work/03137/kyclark/pov/fasta/POV_M.Fall.C.10m.fa	0.219531	0.243761	0.203604	0.14383	0.23011	0.203604	0.203604	0.174408	0.295981	0.197292	0.263022	0.191731	0.219531	0.243761	0.167688	0.23011	0.263022	0.23011	0.140258	0.23011	0.243761	0	0.102997	0.167688	0.263022	0.164662	0.178173	0.23011	0.104495	0.106047	0.109331	0.263022	0.101551
/work/03137/kyclark/pov/fasta/POV_M.Fall.I.10m.fa	0.219531	0.210897	0.219531	0.147707	0.263022	0.203604	0.210897	0.14383	0.219531	0.197292	1	0.154223	0.197292	0.295981	0.13538	0.23011	0.295981	0.243761	0.11676	0.243761	0.210897	0.102997	0	0.178173	0.210897	0.1233	0.110193	0.263022	0.0987984	0.107658	0.108487	0.295981	0.0987984
/work/03137/kyclark/pov/fasta/POV_M.Fall.I.42m.fa	0.23011	0.263022	0.197292	0.23011	0.263022	0.210897	1	0.23011	0.156619	0.170926	1	0.263022	0.203604	0.210897	0.243761	0.243761	0.243761	0.295981	0.210897	0.197292	0.263022	0.167688	0.178173	0	0.295981	0.23011	0.182269	0.263022	0.159146	0.170926	0.154223	0.263022	0.203604
/work/03137/kyclark/pov/fasta/POV_M.Fall.O.1000m.fa	1	1	0.178173	1	0.130979	0.170926	0.140258	1	0.219531	0.178173	0.149777	0.295981	0.263022	0.154223	1	0.174408	0.203604	0.126974	0.295981	0.125715	0.159146	0.263022	0.210897	0.295981	0	0.219531	0.23011	0.129604	0.243761	0.219531	0.23011	1	0.23011
/work/03137/kyclark/pov/fasta/POV_M.Fall.O.105m.fa	0.219531	0.23011	0.295981	0.186761	0.263022	0.210897	0.243761	0.186761	0.219531	0.295981	0.295981	0.191731	0.263022	1	0.191731	0.295981	1	0.263022	0.156619	0.219531	0.243761	0.164662	0.1233	0.23011	0.219531	0	0.11197	0.219531	0.164662	0.174408	0.186761	1	0.149777
/work/03137/kyclark/pov/fasta/POV_M.Fall.O.10m.fa	0.182269	0.174408	0.23011	0.182269	0.263022	0.23011	1	0.186761	0.263022	0.23011	0.295981	0.219531	0.243761	1	0.170926	0.243761	1	0.263022	0.156619	0.295981	0.263022	0.178173	0.110193	0.182269	0.23011	0.11197	0	0.243761	0.167688	0.186761	0.170926	1	0.167688
/work/03137/kyclark/pov/fasta/POV_M.Fall.O.4300m.fa	1	1	0.186761	1	0.138572	0.191731	0.156619	1	0.178173	0.167688	0.147707	1	0.23011	0.149777	0.295981	0.145727	0.186761	0.140258	0.295981	0.119909	0.182269	0.23011	0.263022	0.263022	0.129604	0.219531	0.243761	0	0.219531	0.219531	0.219531	1	0.243761
/work/03137/kyclark/pov/fasta/POV_SFC.Spr.C.5m.fa	0.23011	0.219531	0.170926	0.159146	1	0.170926	0.186761	0.159146	0.178173	0.174408	1	0.174408	0.263022	0.263022	0.197292	0.263022	0.263022	0.243761	0.167688	0.203604	0.23011	0.104495	0.0987984	0.159146	0.243761	0.164662	0.167688	0.219531	0	0.054149	0.0552118	0.23011	0.0702918
/work/03137/kyclark/pov/fasta/POV_SFD.Spr.C.5m.fa	0.243761	0.243761	0.191731	0.170926	0.295981	0.182269	0.186761	0.167688	0.178173	0.174408	0.295981	0.182269	0.263022	0.263022	0.243761	0.295981	0.243761	0.263022	0.167688	0.23011	0.243761	0.106047	0.107658	0.170926	0.219531	0.174408	0.186761	0.219531	0.054149	0	0.0547827	0.23011	0.0751681
/work/03137/kyclark/pov/fasta/POV_SFS.Spr.C.5m.fa	0.263022	0.243761	0.174408	0.145727	0.263022	0.197292	0.203604	0.161822	0.182269	0.156619	1	0.186761	0.23011	0.295981	0.197292	0.263022	0.263022	0.295981	0.167688	0.197292	0.243761	0.109331	0.108487	0.154223	0.23011	0.186761	0.170926	0.219531	0.0552118	0.0547827	0	0.197292	0.0790711
/work/03137/kyclark/pov/fasta/POV_SMS.Spr.C.5m.fa	1	1	0.263022	0.295981	1	0.295981	0.295981	1	1	0.243761	1	1	1	0.295981	1	1	1	1	1	0.295981	0.295981	0.263022	0.295981	0.263022	1	1	1	1	0.23011	0.23011	0.197292	0	0.243761
/work/03137/kyclark/pov/fasta/POV_STC.Spr.C.5m.fa	0.23011	0.23011	0.219531	0.154223	0.263022	0.197292	0.191731	0.161822	0.219531	0.210897	0.295981	0.178173	0.263022	1	0.178173	0.263022	0.295981	0.263022	0.140258	0.243761	0.219531	0.101551	0.0987984	0.203604	0.23011	0.149777	0.167688	0.243761	0.0702918	0.0751681	0.0790711	0.243761	0
